tweet,label,target_id
because we nor gree sub demdem nor dey use us as mcm again,fear,4
lmao guy see up till na just cruise i dey do how i nor tey fail some courses shock me,fear,4
sugarna wetin u call that sporting director wen deychelseesugartht woman na d most yamayama sdirector wen i don see,fear,4
be like say the phone brain dey shake wetin wan carry me go ikorodu,fear,4
person say mc galaxy no get sense na why e dey always sing about soup first na oha now na ogbono very soon na afang and edikakong he go sing i felt it,fear,4
small beard wey i manage grow barber don commot am na wa,fear,4
the man that cant answer a simple question is the one calling me a coward e pain am my guy rest if you not get wetin you want talk since you want to act like i child ill talk to you like one make we fire down dey go i have time,fear,4
yansh be trending all of a sudden as i no kon get yansh laidis wetin i go do,fear,4
abeg shey e dey pain u ni or e dey pinch u ooja werey lara je pele dear stop crying,fear,4
once e reach marriage men dey forget big breast and big soft yarsh dey find big heart why,fear,4
legit nwanyi onitsha e don dey pepper you already say we go begin tension you,fear,4
na if u price below wetin e no rich her belle na our women mostly dey do am,fear,4
myself wondering likewe dont understand anything for here again,fear,4
how do you guys feel comfortable in crowded place my own house de itch me people everywhere nowhere to hide wedding don finish make them de go house,fear,4
ok there was no twitter then abi make una rest this guy don broke and he need small thing dem nor dey use shame chop poison if u didnt like the contract den u shouldnt be on that table and u dey come sign contract without your lawyer yeye dey smell,fear,4
buhahaha who said anything about followers i merely said engage them and leave me alone shame youre not half as smart as your fave and i sure say you no get breast too na why e dey doublepain you please leave me alone,fear,4
taah i broke pieces account balance no reach k sef,fear,4
so the signs are clear shes cheating on him but na garri wey school son dey drink dey pain this guy man las las some people problem funny sha,fear,4
standing erica is so hard am abt to cry nw wic kind wahala be dis,fear,4
all these rich people na so dem dey block,fear,4
was dem don lock am who unlock am sef me i no dey see road again oh,fear,4
bros i no fit try am even to shave armpits i de slice myself like say na onions i de cut abeg o,fear,4
check the guy out na boss e don dey shout dm sinxe,fear,4
omo i just dey observe say na boys dey my whatsapp and e be like say na boys dey the boys whatsapp sef bunch of horny bastards all of us,fear,4
follow who know road ooo follow who know road ooooooo na so anita take go oooo aneg watch who u dey follow,fear,4
this nigerian dey vexx abeg cc the real accounts make them dey hear u well well,fear,4
whenever i recharge my mtn line at nyt is luke am sharing my remaining balance with dat woman wey dey talk ur account balance is too low for this call dial to borrow airtime rm mtn or dial to but airtime directly frm bank account thank you thank u kill u dia,fear,4
guess them don chop ope finish oo,fear,4
youre not doing anyone o na all of them dey do you,fear,4
but if na man dey touch woman like that na harassment,fear,4
i always dey pity for some people wey dey talk say them no fit dey fear god make them still dey fear human being like them ur name nah sorry them go chop yah raw flesh you don see where wife they tell husband say nah me dey behind your brokenness,fear,4
pussy way everybody dey enjoy e reach your turn you give her belle no be so then they do things,fear,4
na people wey don tire for generic brands,fear,4
the way wey slippers go cut for this lagos ehn israelites slippers dey learn work for where we dey person go waka come dey kick stone like ronaldo wey wan play free kick,fear,4
bakayoko neva still fit impress me for dis team yet defensive midfielder wen no dey impose himself na wetin dem dey call am,fear,4
this arsenal team should stop being a seconds man first half na fire fire second half inyuo small thing una don tire tufiakwa,fear,4
awon china ti je eso ajara na china chop meet the whole world came dey wash hand nawa,fear,4
that shit is painful man e dey be like say man don lose investment,fear,4
sisssss e be things,fear,4
lol god wetin dey sup na pick this call,fear,4
o my god na which kain talk be dis nah,fear,4
bros the tin no dey sweet me again oo money no dey economy na mess,fear,4
dem arrest me where i went to watch football took me to barracks had me take off every item on me except my boxer had me write undertaking should dey arrest me again dey will kill me bro then proceeded to whoop me in the morning tied me and others n paraded for my street,fear,4
lmafoooooooooooooooooooooo and una say jazz no dey,fear,4
bro you actually look like that statue na why you dey vex,fear,4
make una stop this cheating thing e dey gimme chest pain,fear,4
e just be like say make i don close cos as ukeme dey tweet the for tl i feel like to cry o,fear,4
my friend just said if corona virus wan catch me make he catch me now wey ventilator still dey available before the disease spread and ventilator no go dey again,fear,4
walahi bipe kin shepe fun e ni gf has a choice but u wan dey lash sumbody child randomly make i block you,fear,4
this onitsha sef traffic dey buh na akara and bread una dey sell for traffic â€çï¸è,fear,4
am i the only pcm posted to kwara from edo state dis one im not seeing a travelling partner e get as e b oh,fear,4
mumu is from ja who mugu dey rule na mugu im be,fear,4
bros yu sef dey join use this caption na wa,fear,4
dont remind me again abeg i fit dey cry again,fear,4
lol baba dey change squad like say na friendly b every game im tired,fear,4
bia madam you dey vex ooo,fear,4
e be like say fuel don dey finish for united motor,fear,4
chief don taya him don signal to close,fear,4
good evening i just wan know na because i small na hin make you no dey see my begging i beg i begged i still dey beg whenever s beggie beggie comes on my playlist i feel attacked why you no dey answer me ewoooâ€çï¸è,fear,4
most def you will get tired of his points sef,fear,4
abeg everybody should dey their dey my brokenness dont even have name ryt now i wee drop account number anywer drop able,fear,4
man im so pissed even when im not watching them play because what in gods name does that nigga do how does he think why play andreas and shaw why keep greenwood and mata on the bench,fear,4
oga na you suppose dey do giveaway for us why you dey do like this abeg i need help with school fees,fear,4
hold that thought men that will bring home girl wey spend night for him house only for them to stop in front of her apartment and be gisting inside car for hrs wetin dem do last nite dem no talk then,fear,4
e dey brag his yeye dey smell,fear,4
i don put the world for shoulder since those wain carry for head na them sabi,fear,4
lmao hahahaa u go soon go jail na toh continue na im nt a complete gentleman im a fan of chris brown,fear,4
me Ã?gÃ¡ wetin happen na where una dey run to with cutlass agbÃ¨rÃ? we dey go mtn office we go burn am down today me haha wetin happen agbÃ¨rÃ? you never hear say them dey kill xenophobia for sauti abi me,fear,4
the of you are mad na me fuck up wey i dey praise unaâ€çï¸è lets act pe i no tag una omo ale,fear,4
omo e de shake my bones laidis oo,fear,4
abeg even the right lady dem never born them yahooboys don make relationship out of reach for ordinary civil servants many ladies now for benin don even dey apply to date yahooboys or why waiting on the queue go for hookups,fear,4
nationwide abi na una wahala make i download porn now,fear,4
stop tell me i forget you pls that have to stop remember when you dey suffer i know come help you and u know call me enjoyment come ur side my phone no ring oh now d table don turn i don become ur enemy life,fear,4
na all our laptop and phone batteries don spoil finish despite say we no dey comoylt am for light,fear,4
you suppose dey watch matic and pogba work instead you dey watch the johnsons,fear,4
the filter dey even vex me,fear,4
na wah for una ooo so u cant read btw d lines dat is mercy people,fear,4
firstbank revers my own too na this rubbish don too much ooo,fear,4
when ure eating all kinds of meat and then ur mind is like chop am ochop am wellasna sit ur belle go suffer when sit up time don reach,fear,4
gon sell oga dem suppose don close shop now,fear,4
ornstein don tweet wetin e wan tweet but mr arsenic just dey complicate things,fear,4
haba i don respond tire i never still win nawa o mummy go help a brother na,fear,4
emmywhat is all this noise about vmosespasthrs nowshey chellostarsandsince thenhell was let loosehabana wetin sef,fear,4
las las na all of una go dey receive,fear,4
fine boy no dey vex right madam abeg decide already and stop stressing somebodys son,fear,4
i get like towels e dey be like i wan open hotel,fear,4
this my room sef chai what a mess,fear,4
big belle bros twitter say e no good,fear,4
sme pple dnt take it p wen u dnt flow bk too bad im nt of dose pple if u dnt flow back in days im unflowin ya ass,fear,4
police driving audi without number plate wants to arrest a camry without number plate okay na so wahala dey start its like the new cp is worse than the last one,fear,4
im handsome im well built i can cook im aa im caring i have an olive color complexion am not a traditional worshiper im funny im educated and yet i dont have a girlfriend,fear,4
is it wizkids song or drakes song u fucking dweeb if na like dat mr eazi get grammy nominationso if dem feature u song u don turn coowner guy goan sitdown,fear,4
latest gina guideline ooo just hearing it today in a seminar e off me i managed a hand full of asthmatics over the last few weeks and i nebulized religiously,fear,4
don kill don commit genocide but no gree die na the matter we dey settle laid,fear,4
ode niyin walaiyou are abelejayannnn rd wey dey give you joy with your fc jersey i still collect am from you after beating you home and away you better shut f up,fear,4
i don make girls cry this year my target na all of una go pay for wetin onome do me last year,fear,4
seeing my selfie youll assume im fat wait till u see me i be like pankere â€çï¸è i just carry fat face i don dey tire please does face yoga really help with cheek reduction,fear,4
wahala be like e too dey go forthback,fear,4
oga e don do u na if u no like her block her,fear,4
i been wan ask oo cause i dey sweat too much these days,fear,4
bia im not finding it funny again my gas just finished and the man i buy gas from dinnor open because buhari is cominghow i wan take chop na where do i order from or something yall should help,fear,4
u dey inside police van with handcuffs come dey wave at me when that one start,fear,4
me as a pastor how you go dey put as your tithe your salary na,fear,4
abi make i tell your woman say you don dey follow another woman wey get big yarnsh pass ni make you be the first person wey go chop breakfast,fear,4
yes na i know before o sebi i dey talk am say shoprite for sa na like pharmacy na we dey hype am for here people dey think say na them build the malls,fear,4
dem give you breakfast in bed nor mean say dem like you check well e fit nor get table to put the food,fear,4
man city dey vex o,fear,4
ncdc sup with update na e don be carryover oh,fear,4
na wah oh which crime i commit wey you go come tie me like this dey flog,fear,4
guys ona better stop to dey keep hair for yarsh ooo because i no fit to dey commot hair for teeth help me tag tundeednut federal capital territory nigeria,fear,4
see person wey una want make e play,fear,4
mixing and mastering is so damn stressfulyou fit just dey hear some kind breath underneat the recording who dey actually breeeett,fear,4
some clubs na local champions dem be flogged dem like kids times this seasons,fear,4
anytime someone says im coming to visit i get anxiety i really hate to have visitors around i dont like to visit too just dey your dey make i dey my dey,fear,4
how many games you play sef na naira you wan use win million,fear,4
im this life ehn kana naka allah na nashi im so stuck i dont know again sef ill just flow like a river lobatan,fear,4
lmao oya na motivate how the goat go take survive na na una,fear,4
lmao do i look like one of their board member i think you should direct the question to barca no wan wise up,fear,4
na una go chop oooh we beat division country team una dey happy,fear,4
wahala dey smell,fear,4
recycle the same questions every year una nr dey tire,fear,4
so daz how no turn up for me ds night again oga o e staff reach weeks ive not danced,fear,4
whats wrong with u people namoney was transferred to med person debited and d money is not in my acctzenith which way na una no sort d first one now e don happen again which way zenithwhy una dey theif person like dis,fear,4
so fuel nw na per liter bicycle no de use fuel yet wahala be like bicycle wetin de occur,fear,4
my god im hungry bhet dem dey do healthy eating for this house,fear,4
e no steady sef be like e dey run shift with heat two day in and one days off,fear,4
i said that today when one guy said man u is going to loose out of their fixtures i wan die for laugh one man u fan said they will sack ole before then i say e no go happen trust the process baba wan swear for me,fear,4
the two of una dey craze oh,fear,4
went to the bank today and everywhere was smelling like ogiri this lagos heat sef be like say the angel wey dey control sun don mistakenly siddon ontop d remote,fear,4
haha dem wan chop oyibo,fear,4
roviel mud that babe she go her tl go dey retweet all messi and ronaldo fan contents,fear,4
my uncle wey promise me money don dey call me big man,fear,4
but the thing sef is set up boy will be on his own jeje you will just be missing him more,fear,4
na how una dey lie give us na we now know who not to call when we dey find our spouses,fear,4
amaka so from imo state to portharcourt is days abi up till now you still dey road no wahala enjoy the k na me fuck up,fear,4
even for relationship na so dem dey leave,fear,4
im no longer patient with you people on monday im heading straight to office and every damn thing is going viral just reverse my money if you guys dont want more wahala from me,fear,4
who your birth month help for this lockdown period abeg carry your birth month go one side first make we know wetin dey play for area,fear,4
mumu broda na so dem dey carry hiv sha go ask sango for aunty nurse number,fear,4
but you no de fuck na,fear,4
bank wey i don upgrade to nm nm enter dem flag am and this customer care dey ask me whats that money for bro,fear,4
e be like say nothing for me today o i don drop account details everywhr nobody dey see am,fear,4
bros comot cap make small breeze way dey carry sense enta ya head small,fear,4
"nusrat jahan raf report sexual harassment, dem burn her to death",fear,4
ruggedman: â€˜boys attackâ€™ di rapper for london restaurant,fear,4
"iran military say dem ""make mistake"" shoot down ukrainian plane. 176 pipo die for di crash wey happun on wednesday.",fear,4
edo assembly crisis: nigeria house of reps say court no fit stop dem from taking over state assembly,fear,4
17 year old boy 'blind' sake of im dey chop only chips and white bread,fear,4
dis investigation identify di worst offenders of torture inside nigeria police &amp; armed forces. but authorities go gree hold dem to account?,fear,4
21' skippo try cross ball but the crossing no make sense.,fear,4
nigeria international striker ifeanyi george die at di age of 26.,fear,4
njomi tchakounte: tins turn sour as deh komot deadi bodi of stabbed teacher for mortuary,fear,4
british mps don reject anoda deal,fear,4
don announce 5 new cases of for nigeria,fear,4
"frank con gree say the quarrel wey dey between the blues and west ham no be hia, and he too get history for the two clubs: 'fans go be fans, the ginjah here for england no be hia and we know dem dey loyal to. i go jus do my job.'",fear,4
46' we don show again! wia parma hide those goals sef? ,fear,4
money to buy food don high for your side? dis traders dey beg gofment to do sometin about di increase in price of food items wey happen since gofment close di seme border. president buhari say di closure go reduce smuggling.,fear,4
ulo jessica oputa na nightclub promoter wey say she dey face discrimination becos she be woman and abuse on daily basis.,fear,4
"the online racist abuse of chelsea striker tammy abraham after the super cup against liverpool has been called ""disgustingâ€?",fear,4
ht: 5âƒ£-0âƒ£ tor sapienza leonardo spinazzola don tear net for di fess time for roma as emanuele spinozzi and patrik schick also score befor referee fire whistle for half time.,fear,4
drug abuse: cocoldine and shisha plus na im dey reign for kano',fear,4
"""my players get beta swagger. we all bin fight togeda and we try dey play our normal game go, even afta we chop red card."" - oga paulo fonseca",fear,4
1st: america kill iran general qassem soleimani 2nd: iran fire us troops missile as do me i do you attack 3rd: donald trump say america ready to make peace now: how you see di mata?,fear,4
money to buy food don high for your side? dis traders dey beg gofment to do sometin about di increase in price of food items wey happen since gofment close di seme border. president buhari say di closure go reduce smuggling.,fear,4
"if you catch your brother or sister or even your mama or papa sex offender wetin you go do? for example say di pesin dey do , traffiking or even . abeg tok true o!",fear,4
when international break dey for your tv but you no fit stop to dey reason fixtures of club football for weekend,fear,4
ballers don show for olimpico!,fear,4
drug abuse: cocoldine and shisha plus na im dey reign for kano',fear,4
see di full video hia  secret feem show dr boniface wey unilag suspend on monday afta dem watch di video inside nigeria.,fear,4
"but wen grace land dem carry her strain go one brothel wey one woman (goldie) wey dey run di place tell her say she need to repay $3800, 7 times of di ticket money to india. as dem hold her passport &amp; tourist visa dey eire, grace dey trapped for delhi.",fear,4
tunisia don confam second case of coronavirus,fear,4
fulani herdsmen: 'i no dey supervise ruga settlement establisment',fear,4
why death of sojas for dey pain of,fear,4
london bridge dey block sake of kasala wey dey happun now - police,fear,4
"today na leah sharibu 16 birthday. boko haram kolobi her wit oda chibok girls for 2018 but dem no release her. as civil society for follow remember her today, wetin you get to tok for di mata?",fear,4
mtn $2 billion tax case against nigeria - wetin you need to know,fear,4
â„?ï¸è update to team tori davide zappacosta bin wounjur during warm-up - so justin kluivert go start di match for .,fear,4
cameroon don confirm number five case of coronavirus disease for di kontri.,fear,4
choi. dis dragging no be hia.,fear,4
"nigeria election office, inec don march break ontop anitin wey concern govnorship election for rivers state.",fear,4
pipeline elosion: amnesty international say na police cause rivers elosion wey kill 48,fear,4
"â€œi say ah, omo no go dia, dis tin no easy, if i try am i go knack my head for ground! â€? japa!!!â€ù",fear,4
icc rule say dr congo bosco ntaganda dey guilty of war crimes,fear,4
"if we no chop, you go hug transformer ni?",fear,4
ghana police detain burkina faso national who enter catholic church plus pistol,fear,4
south african rapper aka eress im pain as super eagles win bafana bafana for afcon 2019,fear,4
sudan crisis: opposition call for nationwide protest afta dem arrest dia leaders,fear,4
43' callum hudson-odoi don woundjure!,fear,4
"anglophone crisis: ""de trauma weh e go kam di frighten me""- father humphrey mbuy",fear,4
port harcourt international airport trap passengers afta air peace plane speed pass runway,fear,4
35' borussia mÃ¶nchengladbach don tear net as fazio put ball for hin own net. 1âƒ£-0âƒ£,fear,4
kidnapping: police confam fresh kidnap along lagos/ibadan eress way,fear,4
"omo, see group of death.",fear,4
di gbas gbos between aka and burna boy kontinu afta di 'african giant' tok say im go show sa for concert. wetin you get to add for di mata? e neva tay wey di mata of get plenti celebs to yan dia own.,fear,4
pikin wey dem born for 22 weeks of pregnancy 'go fit survive',fear,4
five nigerian ministers wey 'vex' pipo for buhari first term,fear,4
jus ban dem.,fear,4
"you forget add ""of life""",fear,4
totti don show show again for â€˜night for kingsâ€™... no dull am!,fear,4
ok' hand sign don become hate symbol,fear,4
"we don come back live ontop facebook and we don follow we reporter joke ulohotse wey segun adewale aka aeroland slap today wen she dey do her work, you fit watch am hia",fear,4
"see oda prince &amp; princess wey don lose dia royal titles. wetin harry and meghan dey go through now, many oda royals don see dis kain tin before.",fear,4
adewura bello: 26 year old young lady death dey make nigerians para for social media,fear,4
"two pesins don die for gbege wey happen for akinima, ahoada west local goment inside rivers state.",fear,4
bad roads make nigerians provoke for fashola,fear,4
"as the rape debate rages, bbc pidgin brings you views of celebrities on rape and consent. watch and retweet.",fear,4
govnor ganduje say na armed robbers tiff n6.8m wey vanish for kano zoo,fear,4
na suspicion make pipo reject ruga - dele momodu,fear,4
rivers governorship tribunal: court troway aac petition against wike,fear,4
minimum wage in nigeria: trade union threaten fresh strike as muhammadu buhari order immediate payment of n30k to junior civil servants,fear,4
remove pereira!!!!!! na horrible player,fear,4
"frank lampard yarn say premier league na wetin e be, no game dey easy, him say him be amaka now and the rezot no shock am. he con add say afta the ogbonge game for midweek, he gats freshen the team and no be say quality to win am no dey, but we jus be legbere.",fear,4
ghana health officials warn against 'contaminated' imported gizzard,fear,4
au don give sudan military final warning,fear,4
"lisa li na blogger with 1.1 million followers wey pipo sabi for her fine-fine travel, party and oda foto of adventures. but one video go viral wey show how with dirty, rotten food and dog poo-poo.",fear,4
egypt former president mohammed morsi don die for court,fear,4
why pipo for overseas see friday the 13th as bad-luck day,fear,4
"fisherman catch fish wey cost reach n1billion, throway am back inside water",fear,4
my god lack of communication nearly cause wahala for defence.,fear,4
women wey dey use dangerous 'skin-lightening products' dey risk dia health',fear,4
garba shehu gbas gbos with femi falana ontop buhari 'third term plan',fear,4
"so far, evritin senge menge. but wetin cause di fire???",fear,4
three patients die afta pakistan lawyers and doctors face each oda.,fear,4
how abuja taskforce arrest women say dem wey wear 'skimpy clothes dey waka-waka',fear,4
as roma pidgin admin dey com tweet somtin wey sweet about di club but sassuolo tear net ?Ÿ??â€çï¸è 4âƒ£-1âƒ£,fear,4
"""my son regret im action""- abdulmutallab papa see di full video hia",fear,4
"""me too be victim of sexual harassment during my university days"" :  na di wife of govnor  for south west nigeria",fear,4
43' willian na wetin naa? see pass wey dey give am but him first touch mess am up.,fear,4
"places like many parts of ikoyi, victoria island and oworoshoki dey flood and still fit flood more",fear,4
"nobodi don find cure to disease wey just show' na wetin chikwe ihekweazu, di oga  tell us. im say na new virus and im don assure naija pipo say once cure dey ground, na dia agency go be di first to distribute am.",fear,4
police gbab man wey wan strangle one woman wit towel inside one hotel for,fear,4
27 year old patrick day die for hospital four days afta im suffer brain injury for charles conwell fight,fear,4
ghana police confirm say kidnapped takoradi girls die,fear,4
: nigeria health minister osagie emmanuel ehanire on friday mornig brief tori pipo ontop di first case of covid-19 disease for nigeria. watch di briefing here,fear,4
"liverpool vs arsenal match, arsenal fans don tire for emery",fear,4
port harcourt hotel killings: police claim say suspect don confess to kill 15 girls,fear,4
kano shooter use pump action gun fire pipo during horse race,fear,4
you get am? na di goal wey no dey dia be dis...,fear,4
dash am red card players dey show support for di campaign wey dey against domestic violence.,fear,4
"nigeria secret police dss say nobody show to collect activist omoyele sowore, deji adeyanju volunteer",fear,4
"sights and scenes from lagos, nigeria. as flooding still dey cause kasala up and down, we dey ask say goment don do wella to prepare for dis mata?",fear,4
"katsina death penalty: 'death sentence law for kidnapping and cattle rustling, no follow'",fear,4
jaguda pipo don burn election materials for mbalom ward for benue state.,fear,4
netflix 'reactivate' pipo accounts without permission,fear,4
leader of di revolution now protest omoyele sowore go remain for detention.,fear,4
we no dey yarn weda na him fault or no be him fault. why be say na him devil use work today?,fear,4
rashida tlaib and ilhan omar: who be di two us congresswomen and why dem deny dem to enta israel?,fear,4
kano censorship board bin arrest top northern movie director sanusi oscar ontop music video dem say 'break law.',fear,4
"di cryptoqueen wey scam di world, come disappear.",fear,4
"according to ncdc, two of di new cases for nigeria na from pipo wey just dey come back from uk.",fear,4
zimbabwe first post-independence leader obituary,fear,4
"""wia roma admin dey since nah? hin don gas out wit all those tweets ni?"" *when roma admin show face again for *",fear,4
ukrainian passenger plane wey carry 180 pipo don crash for iran,fear,4
osshey jayhemkay11 mami came through with her queen  missojulogeworld2018  see mami â€?,fear,4
"we don find out afta medical test say diego perotti don get thigh wounjur. no shakement, diego, we go jam for field again soon!",fear,4
patient dey undergo test for ebola for sweden hospital,fear,4
"inside liife - di oda day na runsewe against bobrisky, today na court against runsewe. abuja court don sentence go prison olusegun runsewe, di director general of di national council for arts and culture (ncac), until im change im ways.",fear,4
russian man shoot five pipo dead say dem dey 'make noise' for im domot,fear,4
festus adedayo no get regrets say senate president no appoint am because im yab buhari,fear,4
"minimum wage: nlc, tuc give goment oct 16 deadline to pay",fear,4
brazil vs argentina: messi magic no work as dem lose 2-0 for copa semi-final,fear,4
"miyetti allah oga say 'pipo wey dey against herdsmen, na which planet dem want make dem go'",fear,4
"ethiopian airlines crash: china, ethiopia don match break for boeing 737 max 8 aircraft afta sunday crash",fear,4
why kaffy &amp; oda nigerian celebs dey yab naira marley soapy dance,fear,4
ï¸è sub our lass sub - nikola kalinic enta for perotti! 1-2,fear,4
nigeria police arrest musician for song wey yab govnor ganduje,fear,4
"match dkn start for ferrara! oya, roma! make we kpuf dem!!! [wit",fear,4
"kwesi nyantakyi, ghana fa boss chop fraud charge, court whack am plus ghc1m bail",fear,4
paul kagame: oyibo get 'human right superiority complex',fear,4
lagos state goment dey investigate tori of disease outbreak for queens college lagos.,fear,4
"icym: nigeria don get extra five cases of covid-19, according to tori  confam late last night. all di latest authentic updates about coronavirus as e concern nigeria, ghana, cameroon and oda parts of west africa dey",fear,4
internal displacement monitoring centre say 22 million pipo go be idps before 2019 finish,fear,4
"for many years now, nigeria don remain among di top ten kontris for world wia tb too dey worry.",fear,4
police say officers wey kill two suspects for viral video for lagos go hear am if dem dey guilty.,fear,4
coronavirus update: nigeria don get 210 cases of covid-19 outbreak including 3 in edo plus 2 new deaths - see details here,fear,4
i still get bullet for my neck 50 years afta di civil war' di 77 years old retired soldier wey carry bullet for neck 50 years after di biafra war.,fear,4
"dis week, na orishirishi full ground. from prisoner wey scam pipo of $1million dollars to man wey dey drag election to be woman leader. na hia you hear am, dis na . inside life, you sef follow share which tori wey touch you dis week.",fear,4
"""na all of dem com dia complete. and dem all sidon wit coole mind i serve dem shayo, all man get wetin dem dey drink. we com send you invite, you no com! your bad belle and stubborn head na hin no make you com becos if pesin dey jolli onto say somtin sweet hapun you no dey happy""",fear,4
"""dis go make am seven juju in two months for our cemetery""",fear,4
owner of house: com inside nah. e no fit bite you. na dis small dog you dey fear?,fear,4
donald trump don land uk wia protests dey wait for am,fear,4
omoyele sowore  lawyer femi falana say di convener finally fulfil im bail conditions on wednesday morning but nigeria authorities still dey hold am.,fear,4
aisha buhari call out president muhammadu buhari social investment programme say e get â€˜k-legâ€™,fear,4
my parents tell everibodi say i don die',fear,4
iran say dem go destroy any kontri wey attack dem afta us make move,fear,4
brexit: british mps don reject anoda brexit deal,fear,4
"among di pipo wey pass away for di ethiopian airlines crash, na pius adesanmi  wey be popular writer and lecturer.",fear,4
squad goals wolves dey always waka togeda when dem wan achieve somtin,fear,4
"10 things wey dey cause poverty for northern nigeria  fury, wilder &amp; joshua fight no dey like or inside we kontri. for never fit solve dis mata. enta di tori tell us wetin you think.",fear,4
caf order esperance to return cup and replay champions league final,fear,4
nigeria get liver to quarrel wit south africa,fear,4
bulgarian football president borislav mihaylov don resign.,fear,4
you sef sabi...,fear,4
is rema dead? see di ansa to your kwesion,fear,4
radio bayelsa shut down afta early morning fire outbreak,fear,4
var don cancel another liverpool goal.,fear,4
"buhari approve nigeria border closure till january 31, 2020",fear,4
"adewura bello, na inside dis open manhole na im she meet her untimely death - eyewitness",fear,4
harvey weinstein don chop 23 years for prison sentence for sex crimes. di mogul bin dey di centre of di drama wey women report say weinstein abuse im power.,fear,4
nigeria carry last for jollof competition as ghana win,fear,4
"nigeria doctor die as uk deaths rise to 2,352",fear,4
daniel james dey play rubbish today.,fear,4
"dis na di viral video wey show as plenti youths for maiduguri, borno state north east nigeria gada for road dey boo president muhammadu buhari on wednesday, february 12. full tor dey here:",fear,4
sex abuse: rivers court sentence man wey rape eight years old to six years for prison,fear,4
"so far 4 patients out of de 16 covid-19 cases no get travel history, meaning say dem get de virus locally",fear,4
your hairstyle fit dey make your hair fall comot? african women tok about di shame wey dey follow wen dem lose dia hair,fear,4
president george weah don run comot from office because of snakes,fear,4
"update on : protest happun on monday for parts of lagos, south west nigeria against di okada and keke ban wey di state goment nack from february 1. di goment insist say di ban na for citizens safety - wetin be di way forward?",fear,4
"police charge couple wey spend mistake credit alert of $120,000 (43.3 million naira)",fear,4
"adamawa police don spend n30,000 to feed vulture wey dem arrest as spy",fear,4
boko haram: nigeria military dey make di work of aid agencies difficult - hrw,fear,4
merry christmas' man rob bank finish begin spray di moni,fear,4
"global fund: risk sanction for fcfa 20bn delay contribution for /aids, ,",fear,4
marcus rashford go dey out for weeks with back woundjure. [sky],fear,4
"former brazil forward ronaldinho dey police custody for paraguay ontop accuse say im use fake passport enta di kontri, according to authorities.",fear,4
over 25 die inside road crash for ghana,fear,4
25% of young pipo no get one single friend - new research,fear,4
lupita nyong'o  to act igbo woman for  americanah feem provoke pipo,fear,4
indonesia election: more than 270 pipo don die sake of vote counting,fear,4
"places like many parts of ikoyi, victoria island and oworoshoki dey flood and still fit flood more",fear,4
in case you miss am sagamu pipo: 'we no want sars again' police: 'sagamu dey boil sake of protest but we no dey aware say sars kill any bodi' nigeria ?Ÿ‡??Ÿ‡¬social media: you?Ÿ?”: abeg how you see di mata?,fear,4
hear wole soyinka di nobel prize winner tori about him journey wit prostate cancer. di full video dey hia,fear,4
"lisa li na blogger with 1.1 million followers wey pipo sabi for her fine-fine travel, party and oda foto of adventures. but one video go viral wey show how with dirty, rotten food and dog poo-poo.",fear,4
cardi b don elain why she bin 'dey drug and rob' men,fear,4
torino bin win 2-kondo as belotti score dia two goals. our next one go beta. forza roma!,fear,4
13' youri tielemans wan woundjure emerson palmieri and ref oliver langford blow him whistle as he catch am.,fear,4
kondengui prison: mfoundi sdo accuse mrc for anglophone prisonersâ€™ strike,fear,4
shiites match break ontop free zakzaky protest for nigeria,fear,4
we still neva Ã?nderstand how pipu go dey ask for follow back and dem no dey follow us at all ?Ÿ?”,fear,4
prez akufo-addo say de partial lockdown go affect residents wey dey greater accra and ashanti regions. de lockdown dey start from 1.00am on monday.,fear,4
â€˜pipo wey gunmen kill for kano wan jus waka passâ€™ 'i happy say di gunmen slap me two times but no shoot me' tok,fear,4
: price for anti-venom over high sotei di push pipo for traditional doctors,fear,4
jay-z don enta weed business,fear,4
beyonce papa mathew knowles say im get breast cancer,fear,4
- lassa fever don kill 41 pipo for nigeria dis year - fg,fear,4
cameroon lebialem fons say insecurity increase afta national dialogue,fear,4
seven pikin don die for kenya classroom collapse,fear,4
ghana mortuary workers wan abandon dead bodies den start nationwide strike from may 2,fear,4
niger president say 'misreading of islam' dey cause high birth rate,fear,4
bashir ahmad delete claim say police rescue kidnap victims,fear,4
deontay wilder don repeat say im wan kill pesin for boxing ring,fear,4
no be amebo but na true but na small woundjury.,fear,4
"as e be so, dem try rescue pikin and pipo wey dey trapped under di building wey collapse for lagos island. watch here:",fear,4
"breaking:fire dey burn for okobaba plank market, ebute metta - lagos dis area wey di fire start on friday afternoon na di largest wood market inside west africa. : mainland security. enta  for update",fear,4
commercial banks run out of banknotes (money) for liberia,fear,4
see as evribodi take look like say dem innocent. di kain fight fight wey go follow no be hia...,fear,4
anybody wey say ruga settlement na idea to collect dia land need purge against hatred - presidency,fear,4
accra floods: small rain noor accra-tema motorway too start dey flood,fear,4
35 year-old sani ibrahim tok about im wish and regret as di world dey celebrate disability day.,fear,4
ivf 'mistake': us couple say dem give birth to pikin wey no be dia own,fear,4
"bros, you too dey do pass yoursef. take lipstick make up your mind!",fear,4
coza breaking: protesters dey gada to match against rape allegation,fear,4
coronavirus: prince charles test positive but 'im get good health',fear,4
bayelsa lawmakers pension: serap threaten to go court if goment approve bill,fear,4
